user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,ip_reputation_score,leak_match_flag,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic,security_outcome,target
3884b1ab-39c7-4b02-b9b0-6a894c179c87,16,no,JP,1,no,84.88.242.86,11,9-5-4-5-5,UTC+9,53,0.03,0,0,0,0,0,0,0,9.0,1,normal,0
b52b4ff4-63db-4172-a0ea-0066b350c8cd,14,yes,CN,1,no,93.71.241.67,9,4-5-3-3-1,UTC+7,59,0.03,1,1,1,0,0,0,0,7.0,0,confirmed compromise,1
fbbb8c45-9253-4d0b-8609-dce0b24134ba,16,yes,US,1,no,87.10.59.203,4,9-5-1-1-6,UTC-4,21,0.03,0,0,1,0,0,0,0,-4.0,0,normal,0
30ec2653-cfc7-4681-be09-7ca473b74335,14,yes,UK,1,no,106.84.143.242,7,8-9-3-7-9,UTC+7,88,0.04,0,0,1,0,0,0,0,7.0,0,normal,0
4bd5069b-2b1c-4748-9703-dd6fc25588b3,9,no,UK,1,no,109.69.95.254,7,9-9-9-6-6,UTC+8,84,1.0,0,1,0,0,0,0,0,8.0,1,confirmed compromise,1
5f2ee24e-e680-4926-9536-809100eccd29,7,no,FR,1,no,190.101.25.112,14,9-6-4-7-8,UTC+6,71,0.05,0,0,0,0,1,0,0,6.0,3,normal,0
c34b1749-d63d-4aa5-8306-ecca0279cf16,17,yes,UK,1,no,214.249.17.68,10,4-9-5-5-6,UTC+3,49,0.16,0,0,1,0,0,0,0,3.0,0,normal,0
03a7075e-f128-4dfb-86a7-599de17512bd,11,no,ES,1,no,73.141.70.6,13,4-5-3-1-1,UTC+7,76,0.09,0,0,0,0,0,0,0,7.0,1,normal,0
2a9be7d1-72d4-4edf-9af8-6653583f0351,7,no,RU,1,no,232.78.58.33,3,2-7-4-8-3,UTC+1,52,0.16,0,0,0,0,1,0,0,1.0,3,normal,0
39ac1c77-269e-4627-b2a5-4461359149b1,17,yes,RU,1,no,2.120.22.115,7,5-8-7-8-7,UTC+12,50,0.2,0,0,1,0,0,0,0,12.0,0,normal,0
8067dbef-7c88-460b-aa24-ff4b261dbeb2,10,yes,FR,1,no,97.5.57.156,6,5-6-8-1-2,UTC+1,62,0.12,0,0,1,0,0,0,0,1.0,0,normal,0
c97f75a6-026f-44eb-9269-e591f38d347d,11,no,FR,1,no,29.24.82.63,4,9-9-8-1-2,UTC-3,69,0.01,0,0,0,0,0,0,0,-3.0,1,normal,0
686d8ddf-111e-45f7-92fa-5b9576d020cb,9,yes,JP,5,yes,22.154.171.183,30,6-4-9-6-4,UTC-6,20,0.12,0,0,1,1,0,1,0,-6.0,4,normal,0
cdf2dfd4-e353-4931-bab3-585b545bd20a,15,no,RU,1,no,157.196.65.83,2,5-6-3-5-8,UTC+12,37,0.14,0,0,0,0,0,0,0,12.0,1,normal,0
08681eae-3fff-4d31-b0de-c708236cedc6,18,yes,JP,1,no,176.166.145.74,6,6-2-3-4-5,UTC+5,88,0.05,0,0,1,0,0,0,0,5.0,0,normal,0
fab0e58d-389f-4531-a4c0-868cae46fb34,18,no,UK,1,no,151.111.224.180,5,1-9-5-2-8,UTC+2,87,0.05,0,0,0,0,0,0,0,2.0,1,normal,0
233376a6-b068-42d5-b657-08a622d585ad,6,yes,UK,2,no,102.65.247.120,10,8-3-1-9-6,UTC+1,31,0.04,0,0,1,0,1,0,0,1.0,2,normal,0
276ec30b-25a9-4c91-8f32-38e131902804,10,no,CN,1,no,107.37.79.92,12,2-6-9-4-6,UTC+5,87,0.0,0,0,0,0,0,0,0,5.0,1,normal,0
87f4c142-e04e-4981-ad5f-64cf2209f893,11,yes,UK,2,no,21.242.199.195,12,4-3-3-4-5,UTC+0,89,0.93,0,1,1,0,0,0,0,0.0,0,confirmed compromise,1
5a5c81ea-3560-416e-b584-8f79d89a9c00,15,yes,RU,1,no,36.110.234.177,5,7-1-1-5-9,UTC-3,42,0.8,0,1,1,0,0,0,0,-3.0,0,confirmed compromise,1
020a95eb-0ada-42f4-887e-c88f2f75236e,16,yes,RU,1,no,160.46.116.239,13,7-1-7-8-5,UTC+3,69,0.16,0,0,1,0,0,0,0,3.0,0,normal,0
638ebd47-f17c-4091-9a52-c394b8b7abb9,9,yes,JP,12,yes,143.126.156.152,1,9-1-1-3-3,UTC-5,28,0.13,0,0,1,1,0,1,0,-5.0,4,normal,0
908ee20d-5537-4d30-b547-279edfa919f7,16,no,RU,1,no,157.39.128.88,13,7-5-1-3-7,UTC+4,55,0.21,0,0,0,0,0,0,0,4.0,1,normal,0
53e563d4-13db-494d-bd5f-1b880c352ac8,17,yes,DE,1,no,86.80.169.243,9,3-6-9-7-3,UTC-1,84,0.05,0,0,1,0,0,0,0,-1.0,0,normal,0
4e9b8198-c829-44b5-92a2-b09f6e23338d,19,yes,RU,1,no,239.185.104.36,12,4-9-1-2-2,UTC+2,38,0.32,0,0,1,0,0,0,0,2.0,0,normal,0
5fc3e549-0193-4878-a1fc-a3f1546e8851,9,no,ES,1,no,158.235.130.62,11,9-2-8-9-4,UTC+4,85,0.06,0,0,0,0,0,0,0,4.0,1,normal,0
3ec7f999-7d3a-49d9-bfb5-873a3f49ed92,12,yes,DE,1,no,9.127.220.134,12,7-3-5-4-5,UTC+4,88,0.16,0,0,1,0,0,0,0,4.0,0,normal,0
88d8aad6-7a22-4c97-bd65-c242b09aa7e0,5,yes,US,1,no,218.2.178.140,1,7-2-1-6-9,UTC+6,60,0.18,0,0,1,0,1,0,0,6.0,2,normal,0
8639d3a5-6388-47fc-b5b6-682d42bc680f,8,no,DE,2,no,207.207.132.224,5,7-6-8-4-5,UTC+10,47,0.02,0,0,0,0,0,0,0,10.0,1,normal,0
af4ed8eb-0cc8-4299-a411-906aec9b1583,6,no,ES,1,no,248.232.157.199,11,6-2-2-8-1,UTC-5,73,0.01,1,1,0,0,1,0,0,-5.0,3,confirmed compromise,1
eded952b-5373-473a-b58e-48a918e5535e,16,no,UK,13,yes,187.149.243.182,1,5-3-6-6-8,UTC-2,19,0.14,0,0,0,1,0,1,0,-2.0,5,normal,0
c200cb06-d1b7-4b57-8c32-f90e41a8ad5a,16,no,DE,1,no,127.19.171.194,13,9-4-3-7-8,UTC-3,100,0.03,0,0,0,0,0,0,0,-3.0,1,normal,0
b0a9a2c3-f63b-4ea9-9353-cfd086aac194,17,yes,FR,1,no,155.55.182.210,2,7-5-5-7-9,UTC+11,58,0.32,0,0,1,0,0,0,0,11.0,0,normal,0
5391dea0-e4b2-49b2-8239-92b8e42ff51b,15,yes,RU,1,no,174.142.178.148,13,1-7-8-6-4,UTC+5,71,0.17,0,0,1,0,0,0,0,5.0,0,normal,0
2a9d4ddd-d516-4601-9c58-ea3975caffd1,10,yes,JP,13,yes,158.209.128.84,20,7-7-8-5-7,UTC+7,28,0.13,0,0,1,1,0,1,0,7.0,4,normal,0
1b3ce94e-737a-4452-b10a-a3f5751fc3ba,15,no,FR,14,yes,34.251.20.50,1,8-4-5-4-3,UTC-7,22,0.02,0,0,0,1,0,1,0,-7.0,5,normal,0
3cae8a9b-ea3d-4283-9079-5cc85bc24406,10,yes,UK,1,no,127.88.127.120,6,6-2-7-5-6,UTC+10,52,0.03,0,0,1,0,0,0,0,10.0,0,normal,0
2a66a7c1-a4ac-4561-b2ea-a1327a693489,12,yes,ES,2,no,226.9.22.141,8,2-3-8-1-7,UTC+12,57,0.34,0,0,1,0,0,0,0,12.0,0,normal,0
18a5a503-2d98-40f9-8638-77055effe917,15,no,ES,1,no,39.196.187.89,7,1-1-5-6-3,UTC-5,64,0.07,0,0,0,0,0,0,0,-5.0,1,normal,0
22878c6d-a7de-4022-99ee-adfa5810971f,8,yes,RU,1,no,246.226.208.150,13,8-7-8-9-6,UTC-7,79,0.17,0,0,1,0,0,0,0,-7.0,0,normal,0
7df1cd92-39c2-49ff-ba9f-0198134294d2,11,no,FR,1,no,132.13.45.127,6,2-1-4-4-1,UTC-3,109,0.03,0,0,0,0,0,0,1,-3.0,2,normal,0
2ef5e653-809b-43fa-a1c6-60b4a13512e8,15,yes,FR,2,no,167.229.241.156,13,7-2-6-2-1,UTC+12,59,0.15,0,0,1,0,0,0,0,12.0,0,normal,0
1e8f6ce6-f6bd-47ef-b905-b34f47fc25a5,8,no,RU,1,no,215.128.180.158,5,9-4-9-6-1,UTC-12,60,0.1,0,0,0,0,0,0,0,-12.0,1,normal,0
fc2d13fc-3ec7-4c5f-9913-5fd96b5bdc33,18,no,RU,1,no,42.190.115.139,8,1-1-5-5-8,UTC-6,56,0.05,0,0,0,0,0,0,0,-6.0,1,normal,0
8c1edea9-0552-40fe-a479-7b06ff995a84,17,yes,US,1,yes,147.184.230.28,6,6-7-5-3-4,UTC-11,84,0.02,1,1,1,1,0,0,0,-11.0,1,confirmed compromise,1
b7b99c5b-7cf1-421f-a78a-aa30396ac524,15,no,UK,1,no,129.170.210.48,12,1-8-8-2-4,UTC-5,89,0.01,0,0,0,0,0,0,0,-5.0,1,normal,0
62539716-cc84-4d1c-80ac-6eec20c8198d,8,yes,ES,1,no,10.211.67.152,8,3-1-3-9-5,UTC-8,84,0.09,0,0,1,0,0,0,0,-8.0,0,normal,0
fad32865-2781-4f5f-94b2-32750eb276c9,8,yes,RU,1,no,149.217.84.177,10,6-5-1-4-6,UTC+7,80,0.21,0,0,1,0,0,0,0,7.0,0,normal,0
54f6b564-7339-400e-9529-b8b0fe287770,9,yes,FR,1,no,227.214.104.151,12,8-2-9-4-1,UTC-10,70,0.84,0,1,1,0,0,0,0,-10.0,0,confirmed compromise,1
2d22cb12-1124-40c9-aab6-8f92e52d6c49,11,yes,FR,1,no,104.188.51.30,1,7-8-6-9-7,UTC-2,47,0.06,0,0,1,0,0,0,0,-2.0,0,normal,0
8e2dca23-3803-4bd9-bcc8-0676cbb12f14,11,yes,RU,1,no,22.166.99.237,1,8-1-1-6-1,UTC+3,72,0.04,0,0,1,0,0,0,0,3.0,0,normal,0
6778b951-de07-49da-8d47-8e4947198eda,10,yes,DE,1,no,60.6.197.214,3,7-9-2-5-4,UTC+4,54,0.16,0,0,1,0,0,0,0,4.0,0,normal,0
c59dcef7-aa59-4494-bf47-5dc19580b42c,16,yes,JP,5,no,163.160.122.176,1,8-8-1-7-2,UTC-1,142,0.05,0,0,1,0,0,1,1,-1.0,4,normal,0
701c4bac-5239-4bde-be04-1f90a4d7a600,9,yes,JP,1,no,173.90.28.96,4,2-3-6-8-8,UTC+0,64,0.02,0,0,1,0,0,0,0,0.0,0,normal,0
42da0fc9-e6d9-4b23-85e9-891745d88cf6,10,yes,DE,1,no,167.60.98.171,13,7-5-6-8-4,UTC+0,99,0.06,0,0,1,0,0,0,0,0.0,0,normal,0
186e6abf-8f42-48b3-b5a6-6871b9b01e36,5,no,FR,1,no,43.145.96.132,11,1-9-3-5-6,UTC-9,67,0.06,0,0,0,0,1,0,0,-9.0,3,normal,0
55d96ed7-aaac-4a06-b821-66e6015948a2,8,no,US,1,no,47.116.215.30,5,2-8-9-9-7,UTC+12,68,0.01,0,0,0,0,0,0,0,12.0,1,normal,0
c2e81fe8-0792-428f-9006-8b37efd7f783,11,no,FR,1,no,76.121.42.210,2,1-3-2-3-5,UTC+9,58,0.28,0,0,0,0,0,0,0,9.0,1,normal,0
19ca24e4-d924-486f-a41a-518220306609,16,yes,JP,1,no,191.111.119.174,7,1-1-8-4-5,UTC-5,39,0.98,0,1,1,0,0,0,0,-5.0,0,confirmed compromise,1
bf00ca79-446b-4cb6-95cb-25c84ce6cdd4,6,yes,FR,1,no,29.195.143.228,5,4-3-5-5-7,UTC+2,77,0.02,0,0,1,0,1,0,0,2.0,2,normal,0
3ac91762-fa96-4631-9aa2-621550784e41,6,yes,JP,1,no,73.231.243.147,4,6-4-9-4-9,UTC-7,34,0.02,0,0,1,0,1,0,0,-7.0,2,normal,0
7bb31821-af1e-490d-a7b4-27570ebd1460,8,yes,JP,12,yes,234.222.159.128,1,9-5-3-5-2,UTC-10,142,0.04,0,0,1,1,0,1,1,-10.0,5,normal,0
83026d4f-6788-434c-9c9a-5c0d90a86c3f,16,yes,ES,2,no,199.130.106.24,10,3-8-2-3-3,UTC-9,40,0.1,0,0,1,0,0,0,0,-9.0,0,normal,0
6799b5d4-7254-43a1-907e-562fbee844a5,5,yes,US,12,yes,165.246.208.237,1,9-4-2-9-2,UTC+9,43,0.07,0,0,1,1,1,1,0,9.0,6,normal,0
edec95b2-053d-49ea-ad03-92dec8efebb2,12,no,RU,14,no,246.155.130.159,30,2-5-4-7-8,UTC+12,130,0.07,0,0,0,0,0,1,1,12.0,5,normal,0
f8ac04b5-17a3-425a-a07c-5f82ee9ac4d7,13,no,FR,1,no,148.18.38.195,4,5-4-5-8-3,UTC+10,72,0.0,0,0,0,0,0,0,0,10.0,1,normal,0
1acf02b2-3907-4f64-86c9-2095de7355cf,14,yes,RU,2,no,98.5.109.27,12,7-8-1-5-3,UTC+7,98,0.03,1,1,1,0,0,0,0,7.0,0,confirmed compromise,1
8896b563-216f-4a3b-a360-9e3a4e4df292,10,yes,US,2,no,212.172.87.96,1,7-6-8-6-3,UTC-2,49,0.09,0,0,1,0,0,0,0,-2.0,0,normal,0
827c7e6b-c029-499d-87d5-6292b1489c61,11,no,RU,1,no,197.219.108.204,3,4-9-7-4-3,UTC+7,19,0.17,0,0,0,0,0,0,0,7.0,1,normal,0
d542f9a6-4912-40c2-a45b-497f41e0cf28,13,yes,DE,1,no,26.151.43.77,3,4-8-3-7-3,UTC-4,84,0.04,0,0,1,0,0,0,0,-4.0,0,normal,0
9fda2e8d-39c7-47d8-99e2-64c1f325c5a8,19,yes,FR,1,no,187.52.118.175,8,7-7-4-9-6,UTC+11,59,0.05,0,0,1,0,0,0,0,11.0,0,normal,0
e58148c0-6226-4731-8ff3-5bd0383d9433,11,yes,FR,2,no,215.173.23.242,9,9-9-6-3-1,UTC-2,40,0.03,1,1,1,0,0,0,0,-2.0,0,confirmed compromise,1
f2b499b2-acfa-419b-9302-effb7568f61a,4,yes,ES,3,yes,47.181.64.246,11,6-7-9-7-6,UTC+7,46,0.03,0,0,1,1,1,0,0,7.0,3,normal,0
9d5fd9b9-8695-4fda-a956-d180144c7e4e,8,no,US,7,yes,71.222.178.201,1,8-8-3-4-2,UTC-10,143,0.12,0,0,0,1,0,1,1,-10.0,6,normal,0
8ada4edb-0595-4229-a407-0031fab3d402,16,yes,DE,12,yes,22.203.66.108,1,4-2-5-7-1,UTC-1,145,0.39,0,0,1,1,0,1,1,-1.0,5,normal,0
09a78976-2a07-4413-92a9-67efdf3efe00,5,yes,UK,2,no,94.155.167.137,6,5-7-1-5-2,UTC+9,87,0.05,0,0,1,0,1,0,0,9.0,2,normal,0
7d4505fa-a808-4e72-ba67-659c79637113,11,yes,US,1,no,210.196.113.98,11,6-2-6-9-7,UTC+11,76,0.05,0,0,1,0,0,0,0,11.0,0,normal,0
e095ecc0-0da6-41ba-adf8-362eaf976710,14,no,US,8,yes,39.122.15.199,1,3-3-3-6-6,UTC+2,182,0.05,0,0,0,1,0,1,1,2.0,6,normal,0
c0cda6a4-6c8a-43d4-9341-4e621ad338ad,12,yes,DE,1,no,60.78.77.245,9,7-7-6-2-9,UTC+12,36,0.14,0,0,1,0,0,0,0,12.0,0,normal,0
6a6a6d8f-99cf-4e67-9493-b1b0a959430d,9,yes,UK,1,no,23.171.134.239,9,9-2-2-9-3,UTC-8,27,0.13,0,0,1,0,0,0,0,-8.0,0,normal,0
49ca67cd-d554-4e43-9058-a43ada242209,10,no,RU,1,no,94.173.13.197,7,4-6-2-2-2,UTC+12,61,0.01,0,0,0,0,0,0,0,12.0,1,normal,0
72a16816-be6f-496e-8ffe-74ed570cc241,9,no,CN,1,no,193.51.171.119,9,7-8-6-3-2,UTC+9,50,0.03,0,0,0,0,0,0,0,9.0,1,normal,0
b077af56-7bb8-46e5-96af-011f84d88071,8,yes,DE,1,no,77.126.87.252,6,6-3-8-7-7,UTC+9,60,0.06,0,0,1,0,0,0,0,9.0,0,normal,0
75a68deb-5e8b-46cc-8b63-d65b3a182ad2,7,no,CN,1,no,103.151.91.45,9,2-8-3-8-3,UTC-1,36,0.13,0,0,0,0,1,0,0,-1.0,3,normal,0
553112e8-c786-4d33-80af-1681e7914426,14,no,UK,1,no,101.246.117.92,4,9-2-9-2-9,UTC+4,95,0.03,0,0,0,0,0,0,0,4.0,1,normal,0
77b6e4db-7eb8-4603-9e7d-9bbd85320224,12,yes,UK,1,no,173.177.252.126,9,2-9-2-3-7,UTC-2,75,0.18,0,0,1,0,0,0,0,-2.0,0,normal,0
82623162-727a-4204-a1bd-caa4a6e58869,9,yes,ES,1,no,122.70.96.105,5,7-9-4-2-8,UTC+3,44,0.11,0,0,1,0,0,0,0,3.0,0,normal,0
e233e820-34ec-40e9-8180-5f69b1e87707,14,yes,JP,1,no,170.109.74.189,4,8-3-9-5-3,UTC-4,61,0.0,0,0,1,0,0,0,0,-4.0,0,normal,0
710242f2-929f-4f57-880e-8f8a6bf90bdf,14,yes,ES,1,no,64.231.85.151,8,3-5-7-9-2,UTC+1,55,0.0,0,0,1,0,0,0,0,1.0,0,normal,0
034e9743-2fa7-4657-afe3-59ec22c038a2,7,yes,CN,1,no,144.128.216.105,14,9-7-3-7-1,UTC-9,29,0.12,0,0,1,0,1,0,0,-9.0,2,normal,0
458e11c8-8d58-4f2f-9e6b-467d38af8c3a,10,no,UK,2,no,205.7.155.10,13,4-9-6-8-2,UTC-11,69,0.11,0,0,0,0,0,0,0,-11.0,1,normal,0
238bdfce-1811-4c29-b6fe-c8f15ac539bd,4,yes,UK,13,no,20.112.224.214,50,9-1-8-8-6,UTC-6,175,0.25,0,0,1,0,1,1,1,-6.0,6,normal,0
e139ea41-7963-46f2-a734-09d8b89de601,11,no,JP,2,no,178.63.228.165,1,1-3-5-3-4,UTC-4,96,0.03,0,0,0,0,0,0,0,-4.0,1,normal,0
02425ab7-9028-4b7c-b4ff-e67299eb4667,10,yes,JP,4,yes,247.8.79.131,50,9-2-8-8-4,UTC+2,27,0.39,0,0,1,1,0,1,0,2.0,4,normal,0
24c747df-8cda-4749-8c67-6b864e224455,6,yes,DE,11,yes,85.189.245.22,20,5-2-1-1-7,UTC-10,146,0.08,0,0,1,1,1,1,1,-10.0,7,normal,0
8ff2890c-2d2c-4cbd-9c77-37ccbdf6dfdc,11,no,RU,1,no,185.66.9.107,10,6-6-6-2-7,UTC-9,60,0.11,0,0,0,0,0,0,0,-9.0,1,normal,0
fbae74a0-26c1-41d4-ae5f-b06f9ac6484c,14,yes,DE,1,no,188.70.62.208,4,7-2-8-8-1,UTC-11,48,0.13,0,0,1,0,0,0,0,-11.0,0,normal,0
e3678183-1330-41b7-9d68-84a968c8da30,12,no,ES,1,no,67.71.248.146,4,7-8-6-6-1,UTC-3,100,0.06,0,0,0,0,0,0,0,-3.0,1,normal,0
0712a849-8157-4b09-9760-29293dc9489e,14,yes,UK,2,no,128.175.199.83,8,9-7-3-6-4,UTC+9,38,0.15,0,0,1,0,0,0,0,9.0,0,normal,0
2cb4b992-e474-4edb-80c8-d19446bf865f,17,no,FR,1,no,195.56.119.147,6,2-3-2-1-4,UTC+12,40,0.01,0,0,0,0,0,0,0,12.0,1,normal,0
a9f68e8a-c5b0-414c-a696-fb5ba637c7ad,6,yes,FR,14,no,196.206.78.16,1,3-2-2-1-5,UTC-6,21,0.06,0,0,1,0,1,1,0,-6.0,5,normal,0
90878ad2-4010-4f33-802b-83430f90f3cd,8,no,FR,1,no,55.192.219.185,13,2-7-1-7-6,UTC-8,52,0.14,0,0,0,0,0,0,0,-8.0,1,normal,0
2d4b401d-5641-4b31-9bcc-666c6032391f,10,no,ES,2,no,135.105.1.61,11,4-6-7-7-2,UTC+1,53,0.09,0,0,0,0,0,0,0,1.0,1,normal,0
299b6f3c-690b-4502-952b-bc06752b65c4,5,yes,JP,1,no,187.242.186.130,14,2-7-9-7-6,UTC-9,50,0.83,0,1,1,0,1,0,0,-9.0,2,confirmed compromise,1
183ef088-ea82-47e8-895f-84282f0245f1,9,yes,RU,10,yes,216.137.68.81,1,5-2-8-5-5,UTC+4,26,0.02,0,0,1,1,0,1,0,4.0,4,normal,0
0f1e7998-d236-486a-a0ab-14011e54019b,8,yes,US,1,no,251.148.120.120,2,9-5-7-3-4,UTC+2,81,0.09,0,0,1,0,0,0,0,2.0,0,normal,0
403a1245-277a-49e2-bdce-e058af028aef,6,no,CN,1,no,154.99.200.52,7,5-6-7-4-8,UTC-9,44,0.09,0,0,0,0,1,0,0,-9.0,3,normal,0
b72d0271-6890-4332-9d5c-4f9b14405048,9,no,JP,1,no,43.154.90.78,14,1-9-4-3-4,UTC-6,98,0.03,1,1,0,0,0,0,0,-6.0,1,confirmed compromise,1
bfa42a2d-cae2-4872-b6d5-ec178bc73897,13,yes,FR,1,no,48.124.130.84,14,3-7-8-2-4,UTC+7,75,0.05,0,0,1,0,0,0,0,7.0,0,normal,0
5b191444-0577-4d02-b9bd-b1d37ddf1b2b,6,yes,JP,1,no,224.48.19.6,7,5-5-7-5-3,UTC+7,59,0.06,0,0,1,0,1,0,0,7.0,2,normal,0
b517bd4c-f9a6-4d6b-9cbf-b9de7d0bc124,14,yes,DE,1,no,14.10.140.38,7,7-2-9-1-1,UTC-1,42,0.11,0,0,1,0,0,0,0,-1.0,0,normal,0
be90b786-f23c-4607-9d26-bdf8ed6cc2e9,14,no,US,1,no,74.98.6.136,1,9-9-2-8-5,UTC+6,42,0.12,0,0,0,0,0,0,0,6.0,1,normal,0
8e404486-5422-4e78-9521-dc33ddde3929,9,no,UK,1,no,38.246.189.44,6,7-6-1-3-2,UTC+9,18,0.87,0,1,0,0,0,0,0,9.0,1,confirmed compromise,1
d0a5b08e-5806-4658-a089-0a28f5036dd4,9,yes,US,1,no,48.42.27.74,12,9-4-9-7-2,UTC+1,43,0.04,0,0,1,0,0,0,0,1.0,0,normal,0
76a4da0c-f4c0-46cb-b0a0-25176c830ab8,8,yes,ES,1,no,254.88.72.125,14,5-7-4-1-2,UTC-1,93,0.11,0,0,1,0,0,0,0,-1.0,0,normal,0
223b7cfc-63b1-4303-a462-6eb3654408d3,15,yes,CN,1,no,24.34.53.249,12,2-9-5-6-3,UTC-5,31,0.14,0,0,1,0,0,0,0,-5.0,0,normal,0
92d3c337-b886-45b8-93ff-5fcff11a6669,23,no,DE,1,yes,16.151.168.254,12,5-5-4-9-5,UTC-4,81,0.18,0,0,0,1,0,0,0,-4.0,2,normal,0
b793e9e7-c4c9-4be1-adb6-355aadca8ea5,5,no,JP,1,no,189.165.151.221,10,1-7-8-7-4,UTC+8,44,0.23,0,0,0,0,1,0,0,8.0,3,normal,0
674a1805-81a7-4e31-ad1c-93d22a68b649,8,yes,JP,2,no,75.42.166.68,14,1-7-8-9-8,UTC+8,63,0.35,0,0,1,0,0,0,0,8.0,0,normal,0
7c7f5740-f1b1-40f4-8827-5cf6c537dd26,8,yes,UK,3,no,36.25.215.204,8,4-5-3-9-5,UTC-11,27,0.28,0,0,1,0,0,0,0,-11.0,0,normal,0
a7c495a0-12b8-4453-81e8-24abbc1108cd,7,no,DE,1,no,167.96.218.17,1,8-3-6-7-1,UTC+3,44,0.19,0,0,0,0,1,0,0,3.0,3,normal,0
09a7f6fe-201d-448e-a695-027c0013f48b,5,no,RU,1,no,48.51.43.98,8,8-1-9-4-4,UTC+10,70,0.14,0,0,0,0,1,0,0,10.0,3,normal,0
67f16f0a-abf1-48e4-8f81-56a246476d12,11,no,UK,1,no,242.37.77.147,1,2-4-4-4-4,UTC+0,60,0.02,0,0,0,0,0,0,0,0.0,1,normal,0
770048cb-6718-4f39-ac8c-3bd39be3a791,16,yes,RU,1,no,10.102.219.188,10,5-8-1-1-7,UTC+6,51,0.11,0,0,1,0,0,0,0,6.0,0,normal,0
f031f450-3f22-44d5-bd84-6a516e5f9448,11,yes,DE,2,no,95.6.57.129,10,5-8-7-4-4,UTC-6,25,0.1,0,0,1,0,0,0,0,-6.0,0,normal,0
71ad979d-501a-44ab-a14e-e2053769f08b,13,no,US,1,no,40.67.153.127,9,6-7-4-4-2,UTC+0,57,0.27,0,0,0,0,0,0,0,0.0,1,normal,0
a9d0acc0-26fb-4766-a5e9-c73fac553c6e,13,yes,UK,1,no,17.27.175.2,9,3-1-5-7-2,UTC-9,71,0.07,0,0,1,0,0,0,0,-9.0,0,normal,0
6a624c35-12f9-4bd4-93bc-e979d6c09d3e,11,no,US,1,no,57.211.12.210,10,8-3-7-1-1,UTC+4,83,0.06,0,0,0,0,0,0,0,4.0,1,normal,0
c1a6a9db-d4f6-4418-87cb-5862bf1f5e7d,18,yes,JP,1,no,103.124.86.146,14,2-7-1-2-8,UTC+3,48,0.13,0,0,1,0,0,0,0,3.0,0,normal,0
73cf02e8-2073-4773-a9a5-9c0fbb96c5b7,4,no,FR,5,no,153.156.204.194,50,6-7-4-6-7,UTC-2,37,0.94,0,1,0,0,1,1,0,-2.0,6,confirmed compromise,1
d49c325d-4d05-4f7f-b2c5-c317e37fe71d,4,yes,FR,1,no,108.122.17.196,14,9-3-7-7-7,UTC-6,57,0.94,0,1,1,0,1,0,0,-6.0,2,confirmed compromise,1
ebb996f7-e860-4f88-af76-a083fcd59d1a,11,no,DE,1,no,13.120.66.4,7,7-8-1-4-6,UTC-3,48,0.16,0,0,0,0,0,0,0,-3.0,1,normal,0
a1f677ff-e216-45af-8cf8-70133e489afa,11,yes,DE,8,yes,141.155.6.17,30,8-1-3-1-9,UTC-9,21,0.14,0,0,1,1,0,1,0,-9.0,4,normal,0
b67d5c2e-f932-4f73-b4a7-4ed76a1d399e,11,yes,CN,1,no,103.39.13.41,4,5-8-1-9-8,UTC+12,81,0.05,0,0,1,0,0,0,0,12.0,0,normal,0
b2f75423-cbfa-46b2-93a0-a257d6d1432a,12,no,CN,13,yes,226.178.208.153,30,7-7-1-6-7,UTC-1,28,0.11,0,0,0,1,0,1,0,-1.0,5,normal,0
4a3e9038-0d7c-40ab-9349-70612c89d37d,14,no,DE,1,no,117.37.222.243,6,2-7-1-6-6,UTC-3,74,0.21,0,0,0,0,0,0,0,-3.0,1,normal,0
3d53f248-fdd3-4d2d-acc5-f3f500e4ffbe,13,no,DE,1,no,155.154.128.7,13,5-6-5-7-2,UTC-3,44,0.03,0,0,0,0,0,0,0,-3.0,1,normal,0
0139afcf-fbf5-471e-a1a3-16fa7e6b62dc,13,yes,ES,1,no,39.223.102.46,5,4-2-1-3-3,UTC-11,81,0.24,0,0,1,0,0,0,0,-11.0,0,normal,0
8be84a15-a1a9-45c1-b1b1-e93dfb366aa9,11,no,JP,2,no,188.230.189.159,2,2-4-6-5-1,UTC-3,52,0.17,0,0,0,0,0,0,0,-3.0,1,normal,0
86a2641d-c7d9-48ce-a0f0-387419a4f40c,14,yes,DE,13,yes,90.186.62.251,30,9-8-8-1-5,UTC-7,139,0.04,0,0,1,1,0,1,1,-7.0,5,normal,0
d803ddf1-c0c1-4663-a3f8-70206459e3bf,21,no,DE,1,no,246.80.36.84,13,6-5-6-7-7,UTC+0,66,0.02,1,1,0,0,0,0,0,0.0,1,confirmed compromise,1
009cecfe-a0b4-41ec-b00a-e662128a77d9,12,yes,US,1,yes,72.215.221.133,12,7-4-9-2-9,UTC-3,74,0.06,0,0,1,1,0,0,0,-3.0,1,normal,0
f29c4df6-f9b9-4d63-bbd8-58bcf879e683,6,no,UK,1,no,2.204.150.37,7,7-8-4-1-1,UTC+7,36,0.24,0,0,0,0,1,0,0,7.0,3,normal,0
