user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic
e5ff21fb-322f-4c5d-9425-f9a54e0871af,8,no,JP,1,yes,206.118.230.109,15,7-8-9-1-3,UTC+3,27,1,0,1,1,0,0,3.0,5.0
31e12b17-e8cc-4359-9468-170d8ba0a931,16,yes,ES,9,yes,213.137.215.71,13,9-4-7-6-6,UTC+3,69,0,1,1,0,1,0,3.0,3.0
1ee65a8e-8583-47a7-861b-64d90dff4727,12,yes,ES,7,no,50.160.97.153,8,3-9-9-5-2,UTC+8,114,0,1,0,0,1,0,8.0,2.0
8d965699-d997-46a5-a770-3977c2a875cf,10,no,ES,6,no,165.118.137.185,9,6-7-1-9-5,UTC+1,51,1,0,0,0,1,0,1.0,4.0
9afc2572-6bcd-4a2f-aee0-112e0bb0d5c5,14,yes,CN,8,no,161.108.143.118,10,3-1-3-4-3,UTC+8,108,0,1,0,0,1,0,8.0,2.0
b6266de8-a02d-4931-a387-1489281b383c,9,no,CN,7,no,201.79.164.225,12,6-7-7-4-6,UTC-5,72,1,0,0,1,1,0,-5.0,6.0
a501c779-c347-4041-b15d-173a56e21c6e,11,yes,ES,7,no,223.42.150.170,7,5-2-1-2-6,UTC+8,41,0,1,0,0,1,0,8.0,2.0
452878f3-f815-4c02-a953-6f0822c4e5dc,15,no,DE,8,no,40.198.121.251,11,3-8-6-1-5,UTC+3,49,1,0,0,0,1,0,3.0,4.0
b2a843be-9aea-4481-8495-1a591f4c8385,17,no,ES,5,yes,140.141.186.28,13,7-7-3-6-2,UTC+0,112,0,0,1,0,1,0,0.0,5.0
d80fa7ba-1f0e-44cb-842a-cb4b35146605,15,no,CN,2,yes,157.0.36.26,4,2-8-6-8-1,UTC+1,103,0,0,1,0,0,0,1.0,3.0
cb091db0-799a-4635-aac8-7a81b223d5af,19,no,DE,4,no,205.57.169.31,3,1-3-7-5-5,UTC+0,103,0,0,0,0,0,0,0.0,2.0
c02232c6-79ff-4717-9051-1905691ec8c4,11,yes,CN,2,no,121.133.216.218,11,3-2-7-5-5,UTC-5,58,0,1,0,0,0,0,-5.0,0.0
516b9849-b439-4a69-9f32-b6ec284a1969,15,yes,ES,2,no,207.230.112.3,8,4-6-1-6-9,UTC+8,110,1,1,0,0,0,0,8.0,0.0
bafc8408-cb2c-4bfd-bfd9-2628f68eea11,18,no,JP,6,no,223.136.127.196,13,2-9-9-5-7,UTC+0,64,1,0,0,0,1,0,0.0,4.0
48f0acf8-c0e3-4aa6-bff8-d4ed0279eeab,10,yes,FR,9,yes,45.63.64.109,14,9-3-6-5-7,UTC+8,73,0,1,1,0,1,0,8.0,3.0
e30a75a8-bfc7-486a-b75d-91d22556bc36,6,no,DE,4,no,31.172.254.229,11,6-9-1-2-9,UTC+1,48,0,0,0,1,0,0,1.0,4.0
0d02262d-9b65-4361-96de-918ecfd697f5,9,yes,DE,1,yes,203.125.68.85,8,9-5-3-2-9,UTC+3,90,0,1,1,1,0,0,3.0,3.0
10dc056e-4e99-49b7-ab51-4c2d84882091,7,yes,ES,10,no,20.249.206.230,6,7-7-8-5-2,UTC+1,47,1,1,0,1,1,0,1.0,4.0
40961009-8321-4b43-9f03-a9604e42b562,11,no,DE,1,yes,57.181.65.143,11,1-2-2-1-7,UTC-5,114,0,0,1,0,0,0,-5.0,3.0
df83af2f-4673-4440-a1a4-d7a7508c1ea9,12,no,DE,7,yes,91.177.70.226,15,9-7-7-9-6,UTC+1,117,1,0,1,0,1,0,1.0,5.0
4c648d2c-9d5e-4add-81a2-8ecac79e5595,12,no,FR,10,no,37.230.152.0,13,8-2-8-3-4,UTC+0,105,1,0,0,0,1,0,0.0,4.0
3525967e-11eb-4755-b4f7-203dc0eac0c2,18,no,ES,5,no,27.119.154.134,6,5-8-1-9-4,UTC+3,109,1,0,0,0,1,0,3.0,4.0
389b5744-a7bd-4b4d-82bb-c4d7d14ee1a9,16,no,JP,8,no,222.150.225.10,3,7-3-2-3-5,UTC+0,39,1,0,0,0,1,0,0.0,4.0
bb5935db-b8b5-4187-b3af-8a941612d5ac,15,yes,JP,4,yes,223.162.185.171,2,4-4-6-8-4,UTC+8,20,0,1,1,0,0,0,8.0,1.0
af908768-f6ee-4216-aa33-1e5f4c6418aa,19,yes,JP,6,no,97.140.133.216,10,5-2-8-5-1,UTC+8,49,0,1,0,0,1,0,8.0,2.0
4d57c9ee-b4cd-4c10-8f2a-c05472b8c1bc,11,yes,ES,2,no,117.159.247.168,9,5-8-2-9-3,UTC+0,31,0,1,0,0,0,0,0.0,0.0
0b97e7e1-0adb-476a-a1b2-0ab25fbed3db,10,yes,EN,5,yes,30.89.146.34,2,4-1-3-9-9,UTC+1,66,0,1,1,0,1,0,1.0,3.0
c9ef55e1-2a25-41e4-a241-e8a1926b71fe,14,no,CN,1,no,98.174.181.43,7,3-4-5-7-7,UTC+0,62,0,0,0,0,0,0,0.0,2.0
3d2f357b-7b58-47ef-83e1-7c323d4af10b,15,no,FR,9,yes,215.217.95.42,9,2-1-7-9-7,UTC+0,24,1,0,1,0,1,0,0.0,5.0
2fd76567-e08f-4b0a-ad6f-a9f1a20b790b,14,no,ES,3,yes,184.162.151.167,6,9-6-9-4-6,UTC+8,86,0,0,1,0,0,0,8.0,3.0
33244807-d7c1-4156-bc0f-8d526bce3aed,6,yes,CN,6,no,186.193.184.133,7,1-5-6-6-5,UTC+0,25,1,1,0,1,1,0,0.0,4.0
d87fda32-9b5f-40e0-a291-5bbefc9b12e7,20,no,DE,5,no,140.220.146.96,8,8-2-8-5-4,UTC-7,78,1,0,0,0,1,0,-7.0,4.0
7b97e6a4-a5bc-4130-9952-ac114c60893d,15,no,DE,5,no,6.74.136.153,6,9-8-5-8-2,UTC-7,103,1,0,0,0,1,0,-7.0,4.0
bbd24cc2-b1b5-471e-bffa-75e9169e0660,16,yes,EN,7,yes,196.204.32.228,13,2-5-9-8-3,UTC+1,66,0,1,1,0,1,0,1.0,3.0
21ccb804-0c3d-4f93-aad5-514255f4a92c,19,yes,ES,7,no,188.106.136.14,7,5-3-8-2-8,UTC+0,62,1,1,0,0,1,0,0.0,2.0
2e62bc91-1124-4d56-8d46-813c557cf693,6,yes,DE,3,no,208.42.220.42,10,2-6-3-3-6,UTC+0,46,0,1,0,1,0,0,0.0,2.0
5846d1fb-218b-45d2-bf55-688f14aa65c3,7,yes,ES,3,no,42.133.251.208,11,9-4-6-1-3,UTC+0,84,0,1,0,1,0,0,0.0,2.0
45520dfc-04f6-410f-8246-0030dbc7363d,6,yes,CN,6,yes,174.172.179.242,7,5-1-9-4-9,UTC-5,61,1,1,1,1,1,0,-5.0,5.0
8ea51f4e-47ff-4c2a-8a37-5d81ef981613,16,no,FR,7,no,210.193.99.138,14,9-9-1-8-1,UTC+1,92,1,0,0,0,1,0,1.0,4.0
9e0f3bed-e9a2-48f3-8c67-3b63e44ca430,8,yes,EN,3,no,208.148.214.218,15,7-8-2-7-8,UTC+3,105,0,1,0,1,0,0,3.0,2.0
d0467e07-ee56-4d9d-8d9f-e6110af12da4,6,no,ES,10,yes,133.19.174.189,4,9-1-5-4-5,UTC+1,111,1,0,1,1,1,0,1.0,7.0
e45f5f4e-05a2-4dac-87ac-6459cfdf7e7e,8,yes,EN,10,no,190.191.153.115,14,9-9-3-8-2,UTC+1,97,1,1,0,1,1,0,1.0,4.0
72ecfa6e-5133-49fc-ac22-ed1c244e2ceb,6,yes,EN,6,no,157.221.87.144,9,1-6-7-3-2,UTC+3,53,1,1,0,1,1,0,3.0,4.0
d113427b-8e78-42fb-bd34-52152f06b26c,13,no,ES,5,no,214.253.214.1,13,9-8-1-9-8,UTC+3,63,1,0,0,0,1,0,3.0,4.0
fe57b8af-a901-484d-890f-ecb33ff002e8,17,no,JP,8,yes,195.175.135.192,8,5-4-8-5-1,UTC+1,101,1,0,1,0,1,0,1.0,5.0
5b8f0011-c185-4fe6-8903-63e20c4ef507,10,yes,JP,10,no,204.193.30.110,7,6-4-3-5-2,UTC+0,104,1,1,0,0,1,0,0.0,2.0
11cfa40c-8cb6-4bbf-8d9a-63b443281634,15,no,FR,2,yes,61.13.20.189,3,2-2-6-7-9,UTC+0,91,0,0,1,0,0,0,0.0,3.0
cbcfaa8b-3791-4f3a-b533-7e931ed18346,19,yes,CN,8,yes,61.243.156.228,8,1-9-3-9-9,UTC-5,107,0,1,1,0,1,0,-5.0,3.0
daf1ee59-e8a8-4018-a280-74b15f0f9592,15,no,JP,8,no,144.74.164.149,5,8-4-5-5-7,UTC+1,41,1,0,0,0,1,0,1.0,4.0
946bcbcf-75be-4ccf-bcf5-7a637cd00a32,9,yes,ES,6,no,202.205.153.169,12,4-9-5-2-8,UTC-7,37,0,1,0,1,1,0,-7.0,4.0
ea000393-92ca-4dff-8a7f-a39163a7657d,16,no,FR,1,no,216.213.83.19,1,3-5-6-3-3,UTC-5,102,0,0,0,0,0,0,-5.0,2.0
228268a2-e784-4d38-bf46-b32f27d07aa6,10,no,ES,4,yes,146.229.43.169,10,1-3-1-1-9,UTC+1,56,0,0,1,0,0,0,1.0,3.0
da5ce6f0-fec8-4a00-a659-4b05b96df842,8,no,JP,1,yes,218.176.166.63,1,3-9-5-5-9,UTC+3,99,0,0,1,1,0,0,3.0,5.0
d4f95a09-436d-407e-b671-e62a9aa9c40e,15,yes,JP,9,yes,66.162.180.185,14,4-6-6-5-1,UTC+8,69,0,1,1,0,1,0,8.0,3.0
5875abb1-ae44-4d6a-81f6-9befa1170f81,14,no,ES,6,no,200.7.6.192,1,3-2-7-7-2,UTC+0,120,1,0,0,0,1,0,0.0,4.0
ab2e18ee-d4e4-4d65-bcc4-a330becbfe7c,20,no,FR,1,no,183.111.220.219,5,1-4-4-9-3,UTC+1,119,0,0,0,0,0,0,1.0,2.0
a3187bbf-5b1e-4817-85bb-1476b70e6709,17,yes,CN,9,yes,32.102.118.210,10,6-3-7-1-4,UTC+8,40,0,1,1,0,1,0,8.0,3.0
29aba85a-6f37-4fe6-b36c-875aa3482a14,14,no,JP,8,no,195.80.221.164,1,8-3-9-8-1,UTC+3,44,1,0,0,0,1,0,3.0,4.0
d60ee1f0-13d9-4ec4-9db7-edddcbe55875,10,no,ES,4,no,200.27.74.36,15,2-3-3-2-5,UTC+3,24,0,0,0,0,0,0,3.0,2.0
edbde8d7-d5fe-4777-91e8-e48ce251b998,7,no,ES,1,yes,189.237.86.3,9,4-6-1-9-1,UTC+8,43,1,0,1,1,0,0,8.0,5.0
4317c802-d0c4-40e7-a6cf-01fb9bf39546,20,no,CN,6,no,4.53.132.131,3,8-1-6-6-3,UTC+0,36,1,0,0,0,1,0,0.0,4.0
b19519c9-b4bb-4ec2-bfeb-1dc64c9434b4,14,no,ES,10,no,53.13.24.132,4,1-6-9-1-7,UTC+1,66,1,0,0,0,1,0,1.0,4.0
59ecfce0-d178-4649-b99c-5d22d619cf0b,16,no,EN,6,yes,154.114.33.146,10,2-1-7-8-8,UTC+0,36,1,0,1,0,1,0,0.0,5.0
be520f40-abf7-426f-885f-1deeac427aaa,16,yes,EN,6,yes,193.252.250.222,4,6-5-7-9-2,UTC+1,65,0,1,1,0,1,0,1.0,3.0
9416d7cf-f239-4d8f-8d79-545da5e33c74,8,no,JP,2,no,6.249.225.38,3,9-1-6-8-9,UTC+3,56,1,0,0,1,0,0,3.0,4.0
e717fec7-03cb-4541-afc2-a9fcd8ee49e9,12,no,ES,8,no,157.203.226.241,7,6-3-9-1-1,UTC+3,76,1,0,0,0,1,0,3.0,4.0
40742df1-9996-4e40-ae7a-591574be71a4,10,yes,CN,1,yes,148.110.10.251,11,6-6-9-7-3,UTC-7,41,1,1,1,0,0,0,-7.0,1.0
50110880-d36a-4404-9215-48ad1f1d536f,12,yes,EN,6,yes,131.180.234.3,4,7-7-2-8-9,UTC+1,116,0,1,1,0,1,0,1.0,3.0
a9998800-fd4a-4024-bf61-299a2e6e6770,18,yes,FR,8,yes,147.203.174.55,3,1-4-5-7-4,UTC-5,30,0,1,1,0,1,0,-5.0,3.0
b10455f2-d5c8-4c68-8fde-2b9c6875d842,12,yes,ES,5,no,215.220.21.227,6,6-1-5-8-3,UTC+8,39,0,1,0,0,1,0,8.0,2.0
8cb85041-8718-4a69-b1fe-63f6e9c6c5cc,13,yes,CN,2,no,214.123.55.240,8,1-3-1-9-5,UTC+1,31,0,1,0,0,0,0,1.0,0.0
888906a2-65c7-4daa-b0cf-db662dfae43f,18,yes,CN,10,no,140.60.65.45,3,7-7-7-2-2,UTC-5,108,0,1,0,0,1,0,-5.0,2.0
838d9104-7235-466d-b025-ff4256e2e7bf,8,yes,JP,4,yes,178.219.17.159,12,7-2-8-2-1,UTC+1,68,0,1,1,1,0,0,1.0,3.0
5330e313-09f2-4fee-953e-8c8056fc2b83,6,no,FR,10,yes,217.237.227.156,8,7-2-3-2-5,UTC-5,105,1,0,1,1,1,0,-5.0,7.0
1a3d7790-0b34-4949-a0bd-bf6071595144,18,yes,EN,3,no,196.52.2.251,6,3-3-5-2-4,UTC+8,59,0,1,0,0,0,0,8.0,0.0
fe9abc0c-b97b-4a0d-826e-29c03239ff95,8,no,EN,6,no,13.158.199.29,13,8-6-6-1-1,UTC+0,56,1,0,0,1,1,0,0.0,6.0
84856af1-2c3a-474a-b081-bcb6af884693,18,yes,ES,4,no,83.77.251.158,13,7-5-6-7-5,UTC-7,85,0,1,0,0,0,0,-7.0,0.0
828d3f7a-6030-4689-8d26-2662ab72b112,8,yes,FR,2,no,183.165.137.9,7,6-5-2-8-7,UTC+0,69,0,1,0,1,0,0,0.0,2.0
85150ce3-e0be-4835-aab4-5cdc838b083a,16,yes,CN,7,no,217.199.111.66,9,5-4-2-1-8,UTC+1,60,0,1,0,0,1,0,1.0,2.0
0230403f-285c-43b8-99d6-03eabfa44373,17,no,EN,5,no,197.227.170.38,12,9-4-5-7-8,UTC-7,46,1,0,0,0,1,0,-7.0,4.0
f109349a-51f4-4f2d-acf1-ea2d1c0805d9,14,no,EN,3,no,83.52.213.243,11,5-8-7-8-4,UTC+1,39,0,0,0,0,0,0,1.0,2.0
a6a6a7e4-b253-4b40-a068-3931a0b57593,13,no,CN,2,yes,197.82.13.180,9,7-7-1-3-5,UTC-5,108,1,0,1,0,0,0,-5.0,3.0
ad3f9929-5495-4807-9517-d460a6c3ac63,15,yes,ES,4,yes,153.231.93.176,12,2-4-9-3-3,UTC+3,96,0,1,1,0,0,0,3.0,1.0
bff8eab6-034c-493f-b736-6688a0758737,19,yes,EN,4,yes,210.174.97.239,12,3-3-4-3-1,UTC+3,59,0,1,1,0,0,0,3.0,1.0
a2e4143b-945a-4f9c-89fd-0e5e989734e4,8,yes,EN,2,no,137.84.180.107,8,5-7-2-1-2,UTC-5,27,0,1,0,1,0,0,-5.0,2.0
3d87fbfa-950d-4091-80ff-8444d678f2a4,17,no,JP,1,no,160.157.213.209,1,5-4-7-5-2,UTC+0,43,0,0,0,0,0,0,0.0,2.0
bc4ecea3-e3c1-4d9f-a845-608ff56c8437,12,yes,ES,4,yes,138.218.219.204,14,9-2-3-1-7,UTC+8,109,0,1,1,0,0,0,8.0,1.0
eec89b34-fc0f-4c47-8d22-303776d39bbd,10,no,FR,3,no,221.166.88.173,12,5-8-8-4-3,UTC-5,58,0,0,0,0,0,0,-5.0,2.0
374b25cf-4214-4089-9c8e-89552f413cc0,9,yes,ES,4,no,38.225.99.115,1,2-1-3-4-1,UTC-7,103,1,1,0,1,0,0,-7.0,2.0
3dd60a6f-b33a-4916-9d2b-ff239b7a18c6,10,yes,DE,10,yes,14.143.190.230,13,4-2-5-4-3,UTC+3,97,0,1,1,0,1,0,3.0,3.0
7b2eb4cd-cdfa-49fd-8a6e-8c1e0ed90b7a,8,no,DE,8,no,32.180.186.89,1,9-4-5-3-9,UTC+0,46,1,0,0,1,1,0,0.0,6.0
336f2b15-2376-4e38-bc39-ba8b468168ae,15,yes,EN,9,yes,166.158.24.243,1,5-9-1-8-2,UTC-7,68,0,1,1,0,1,0,-7.0,3.0
ecb5adc5-7c76-4fb7-885f-2fa93a9f7f7b,15,no,DE,7,no,219.202.231.57,13,3-1-8-6-9,UTC+1,39,1,0,0,0,1,0,1.0,4.0
7809457a-883b-4a3f-9ce5-83f5e8fd900a,16,no,FR,5,yes,137.62.0.69,3,9-4-6-3-4,UTC+8,107,1,0,1,0,1,0,8.0,5.0
a6c27133-be8e-4127-a18c-c2013497d653,11,yes,DE,10,no,199.55.11.158,12,2-1-7-4-5,UTC-5,60,0,1,0,0,1,0,-5.0,2.0
4427ed63-35c2-468b-8562-7668c3cfb111,12,yes,FR,5,yes,186.99.193.225,9,5-2-9-4-2,UTC-5,75,0,1,1,0,1,0,-5.0,3.0
80825de7-2fbc-4ac8-ab83-da09e6ca94f6,14,no,EN,5,no,114.136.123.242,1,9-9-6-5-7,UTC+3,53,1,0,0,0,1,0,3.0,4.0
06510dc9-6a96-476b-bbc8-99def2e27dbe,11,yes,ES,4,no,188.46.198.156,3,2-4-4-6-4,UTC+3,50,0,1,0,0,0,0,3.0,0.0
0386e455-6a00-4e11-b73d-38d2c524e6aa,18,yes,ES,2,yes,202.148.222.195,8,7-7-8-9-5,UTC-5,108,0,1,1,0,0,0,-5.0,1.0
eb6ab218-6543-4f2e-9de2-f28c05a2af99,13,yes,FR,2,no,147.244.64.204,3,4-2-3-6-3,UTC-5,109,0,1,0,0,0,0,-5.0,0.0
c5ba3a68-050a-4cb0-9060-6fc7a13a9cfc,18,yes,DE,6,no,147.221.74.122,8,1-8-3-8-2,UTC+8,118,0,1,0,0,1,0,8.0,2.0
0ba66cb2-4d19-4e1f-b148-1cfe56d31b0a,10,yes,EN,5,no,178.7.19.71,2,6-8-8-4-5,UTC+0,29,0,1,0,0,1,0,0.0,2.0
b4e437fe-757e-443a-a961-f32b55ef26a4,6,no,ES,3,yes,168.87.117.74,7,4-8-6-6-6,UTC+1,45,1,0,1,1,0,0,1.0,5.0
63dce2ed-ac2f-4390-b624-5b8ad9500075,12,no,FR,8,no,57.103.70.155,8,6-1-2-4-3,UTC-5,106,0,0,0,0,1,0,-5.0,4.0
e55bdb7d-083e-4741-a6dd-4b8fe77a8327,13,no,DE,4,yes,142.237.121.29,4,2-1-2-6-2,UTC-5,28,0,0,1,0,0,0,-5.0,3.0
327f9a3a-adbf-4048-be3b-d2e551b992f7,20,yes,FR,3,yes,180.70.40.27,10,7-2-5-9-4,UTC+1,77,0,1,1,0,0,0,1.0,1.0
98f5afc7-2e51-418a-96a9-6418330277d9,13,no,FR,5,no,182.248.169.250,14,1-2-6-7-5,UTC+0,72,1,0,0,0,1,0,0.0,4.0
98adcc35-b3ce-4ce0-ae2f-421f4f7b15ea,11,yes,ES,4,yes,64.141.127.21,9,5-8-6-8-5,UTC+3,100,0,1,1,0,0,0,3.0,1.0
461951d1-5166-4a1e-a027-3985fa1bc09c,20,yes,DE,9,no,211.193.152.155,3,4-2-4-5-6,UTC+1,56,0,1,0,0,1,0,1.0,2.0
b0b7d09d-8ecf-4c4e-927e-6e0798afe15b,13,no,DE,7,yes,186.168.137.78,9,3-6-4-5-7,UTC+0,115,1,0,1,0,1,0,0.0,5.0
a512df18-012e-4a72-a45d-2bac277ec5cf,7,no,JP,10,yes,187.88.169.235,4,3-5-5-3-1,UTC-7,88,1,0,1,1,1,0,-7.0,7.0
1883b619-0c3e-4464-abd1-8d2b87b4e288,10,no,ES,1,no,194.61.168.243,3,7-9-7-4-5,UTC+0,116,0,0,0,0,0,0,0.0,2.0
3b8c6f87-7729-466c-a0f7-45c582499f04,7,no,ES,8,yes,50.172.204.51,6,4-2-3-5-2,UTC+0,109,1,0,1,1,1,0,0.0,7.0
0bf6ddd1-b11c-4ebd-a979-bf873bb6fae7,17,yes,DE,2,yes,181.131.35.39,14,3-6-4-2-7,UTC+0,73,0,1,1,0,0,0,0.0,1.0
389a08e7-3436-4742-a7ab-fd56e88c6d08,17,no,DE,8,no,222.152.107.10,15,3-9-5-2-8,UTC+0,45,1,0,0,0,1,0,0.0,4.0
795971c4-2fc1-4c3c-8a27-6ab9b91d90fa,12,yes,JP,9,no,200.213.108.11,12,8-5-6-7-3,UTC+0,111,0,1,0,0,1,0,0.0,2.0
7569a170-b0a3-4f52-9bcd-d696b7346411,13,no,CN,2,no,65.102.247.60,15,7-9-5-6-9,UTC-7,90,0,0,0,0,0,0,-7.0,2.0
57373a76-2ea6-475a-bdf2-d3bf2d837074,14,yes,DE,2,no,16.241.66.241,14,2-4-7-6-1,UTC+3,117,0,1,0,0,0,0,3.0,0.0
ebf481f4-35f5-4e29-924b-8a8c012347d0,13,yes,EN,4,yes,166.184.66.182,5,7-4-7-9-8,UTC+1,47,0,1,1,0,0,0,1.0,1.0
0ca9f404-705d-4daa-a2e8-eb4154ab1b02,8,no,EN,8,no,184.217.89.155,10,3-9-5-3-6,UTC+0,24,1,0,0,1,1,0,0.0,6.0
84f9a344-fe9a-4b74-be23-ec48498a48f9,6,no,DE,3,no,141.227.64.213,14,5-1-9-5-3,UTC-5,64,1,0,0,1,0,0,-5.0,4.0
2757b4e9-ca0e-45ee-aef3-2250993c3f25,12,no,EN,8,no,59.19.55.83,6,3-5-6-2-8,UTC-7,27,1,0,0,0,1,0,-7.0,4.0
9f78f4d4-8dff-4640-8b92-c2bda3439fc7,7,no,ES,7,yes,66.46.116.108,9,7-2-1-5-6,UTC+8,40,1,0,1,1,1,0,8.0,7.0
e113bb9e-e5ee-472a-a4a5-665433af5a49,17,no,JP,1,yes,205.149.255.101,9,7-3-5-7-1,UTC+0,101,0,0,1,0,0,0,0.0,3.0
e9125070-735c-42e7-b4a2-a7ed5e34ede5,18,yes,FR,10,yes,142.5.148.29,3,9-1-1-8-2,UTC+0,45,0,1,1,0,1,0,0.0,3.0
6f4c4b75-58ec-419c-8332-e01e4b362b39,17,yes,ES,4,no,212.136.151.89,14,7-6-9-9-2,UTC+0,54,0,1,0,0,0,0,0.0,0.0
49ffb597-9876-4a8c-8dd1-f722580880ab,12,no,EN,4,no,116.75.205.137,10,8-4-9-9-4,UTC+8,81,0,0,0,0,0,0,8.0,2.0
26758770-aaa6-43e2-9550-d22ee6ddf70f,18,yes,CN,2,no,85.124.145.153,4,3-4-7-9-9,UTC+8,26,1,1,0,0,0,0,8.0,0.0
04bd01d8-31ec-4858-8c78-f2c8ee6279bd,10,yes,JP,9,no,78.116.69.140,1,1-6-8-2-8,UTC+3,51,0,1,0,0,1,0,3.0,2.0
354cc0f1-1f08-4c0d-9404-18cd93a2c710,13,yes,FR,10,yes,38.196.5.93,4,5-9-6-6-4,UTC-7,55,1,1,1,0,1,0,-7.0,3.0
3005d57e-f453-44ff-b26d-4d94b6cd2187,14,yes,JP,5,no,203.47.41.140,9,9-7-3-6-6,UTC+1,82,0,1,0,0,1,0,1.0,2.0
33e2ba37-8627-4d47-848e-63018714ad00,19,yes,ES,6,yes,84.38.178.233,11,5-6-9-1-9,UTC+8,87,0,1,1,0,1,0,8.0,3.0
e47cdec6-7f07-4335-a434-2dbe1ec01582,20,no,FR,9,no,31.80.164.27,5,9-6-1-9-7,UTC-5,68,1,0,0,0,1,0,-5.0,4.0
347a75d7-cbf9-4c3f-8253-c6e69f2b62cd,16,yes,CN,2,no,77.194.63.39,13,9-6-5-7-8,UTC+3,120,0,1,0,0,0,0,3.0,0.0
a7d41f53-0079-45ea-8e6e-036ecc719f7a,15,yes,JP,2,yes,129.63.101.46,14,5-5-9-4-2,UTC+8,110,1,1,1,0,0,0,8.0,1.0
76cd7414-3d2f-4245-a117-0c74ab82e7a7,8,yes,ES,6,yes,182.177.199.253,2,8-4-5-9-4,UTC+8,67,0,1,1,1,1,0,8.0,5.0
0688416b-63f0-49a0-bfb5-72c0d2d93ee2,8,yes,ES,9,yes,200.148.140.247,4,8-7-9-7-5,UTC-7,28,1,1,1,1,1,0,-7.0,5.0
0c8c3910-f683-4664-9207-8ebf87a0b828,18,yes,JP,5,yes,197.180.58.62,8,2-3-7-4-9,UTC-5,22,0,1,1,0,1,0,-5.0,3.0
56035440-3de1-4f0f-84e9-91abd884a2ba,13,yes,ES,4,no,169.189.195.120,3,4-8-3-5-1,UTC+0,45,0,1,0,0,0,0,0.0,0.0
49f0bee2-e834-413f-a3d8-8fca47fcce6e,9,yes,JP,5,yes,22.168.45.220,4,1-1-1-5-7,UTC-5,48,1,1,1,1,1,0,-5.0,5.0
c945c411-666a-4b69-9905-466d91fd6b2d,8,no,FR,6,no,214.81.88.146,4,3-5-2-1-1,UTC+8,54,1,0,0,1,1,0,8.0,6.0
ec4b9b18-78f5-4144-88b9-63e752451565,8,yes,ES,7,no,150.164.147.59,12,6-4-4-2-2,UTC+3,34,1,1,0,1,1,0,3.0,4.0
d03f8cdf-3e88-4c04-a7c3-e192e734a70c,18,yes,ES,8,yes,146.92.75.253,8,4-3-9-2-1,UTC+0,52,0,1,1,0,1,0,0.0,3.0
d66acb36-0c75-4e2e-abef-a6d511c7c983,15,no,FR,8,yes,141.242.147.70,4,1-5-3-6-2,UTC-7,114,0,0,1,0,1,0,-7.0,5.0
bca842ef-ea1b-42c0-a8f5-6faf0060c0ff,13,no,JP,4,yes,146.128.212.8,11,8-9-6-5-6,UTC-7,44,1,0,1,0,0,0,-7.0,3.0
8cae6959-fef3-423f-bbd0-1d419effb6fd,14,no,FR,10,yes,159.25.80.86,5,9-7-7-2-3,UTC-5,120,1,0,1,0,1,0,-5.0,5.0
95b93e24-719f-4426-8ed9-f762825deb88,11,yes,CN,1,yes,136.36.90.80,4,2-9-2-9-7,UTC+1,117,0,1,1,0,0,0,1.0,1.0
56a6762e-d262-490c-a84d-35bedaae2091,19,no,JP,5,no,118.10.147.84,10,4-5-2-4-1,UTC-7,78,1,0,0,0,1,0,-7.0,4.0
d719e510-3a5e-4de9-9707-e0d6c04f8f62,20,no,EN,8,yes,75.191.136.201,4,5-1-6-1-6,UTC+0,89,1,0,1,0,1,0,0.0,5.0
f361a5c4-b380-48c4-a181-d4f443d24a0b,13,yes,JP,8,no,119.182.92.95,9,8-4-6-2-3,UTC+3,29,0,1,0,0,1,0,3.0,2.0
75d82d19-e56d-4fd8-a870-74fbd13de7c8,7,yes,ES,2,no,152.226.107.59,10,9-7-4-9-9,UTC-5,30,0,1,0,1,0,0,-5.0,2.0
8de644b8-8684-48ab-8226-d24146013df8,18,yes,DE,4,yes,212.185.100.154,15,7-2-7-9-8,UTC+1,78,0,1,1,0,0,0,1.0,1.0
3bfb3748-d0fa-4046-a71d-4525331fe179,8,yes,DE,3,yes,165.176.148.177,1,6-2-6-2-9,UTC-5,76,0,1,1,1,0,0,-5.0,3.0
f89700b8-7364-4184-a7b0-82a36d5ceb39,19,no,CN,3,no,9.72.101.107,1,9-2-3-2-7,UTC+0,85,0,0,0,0,0,0,0.0,2.0
343467cd-6a40-4975-8f42-a0b8670a9d34,16,yes,EN,7,no,220.225.148.208,4,3-6-5-4-8,UTC+8,116,0,1,0,0,1,0,8.0,2.0
c5fd2815-659e-40cd-bf76-4c03969e6733,13,no,EN,4,yes,198.179.136.151,3,5-4-2-8-9,UTC-5,90,1,0,1,0,0,0,-5.0,3.0
4b56c339-a290-4e34-97b3-8847258ed96f,20,yes,JP,3,yes,38.25.27.96,13,1-6-7-5-7,UTC+8,37,1,1,1,0,0,0,8.0,1.0
0165cbe2-3bc8-4364-8711-8ee45582e491,15,no,EN,3,yes,25.94.97.214,2,1-4-5-3-8,UTC+0,29,0,0,1,0,0,0,0.0,3.0
